group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.0136694545,0.0123694455,0.128,0.872,0.128,0.128,False,Abca13,21
Oligodendrocyte Precursor Cells,0.012282243,0.011528797,0.852,0.148,0.148,0.138,False,Abca13,21
Neurons,0.008993988,0.014208837,0.735,0.265,0.265,0.18033333333333335,False,Abca13,21
Neural Stem Cells,0.008463417,0.01837123,0.677,0.323,0.323,0.21600000000000003,False,Abca13,21
Endocrine Cells,0.011987165,0.031093543,0.655,0.345,0.345,0.24180000000000001,False,Abca13,21
Excitatory Neurons,0.004580451,0.012282413,0.643,0.357,0.357,0.261,False,Abca13,21
Myocytes,0.008553164,0.024661481,0.632,0.368,0.368,0.2762857142857143,False,Abca13,21
Endothelial Cells,-0.008012055,0.031281028,0.401,0.599,0.401,0.291875,False,Abca13,21
Astrocytes,0.0023022513,0.01597796,0.576,0.424,0.424,0.3065555555555555,False,Abca13,21
Microglia,-0.0024703713,0.017940344,0.434,0.566,0.434,0.31930000000000003,False,Abca13,21
Oligodendrocytes,-0.0017579767,0.010717833,0.45,0.55,0.45,0.3311818181818182,False,Abca13,21
GABAergic Neurons,-0.00230179,0.018899858,0.473,0.527,0.473,0.343,False,Abca13,21
