group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Endocrine Cells,0.05791026,0.031779446,0.964,0.036,0.036,0.036,True,Parvb,21
Medium Spiny Neurons,-0.012218607,0.012287067,0.157,0.843,0.157,0.0965,False,Parvb,21
Oligodendrocyte Precursor Cells,0.011334264,0.011653784,0.832,0.168,0.168,0.12033333333333333,False,Parvb,21
Myocytes,-0.02005002,0.024768487,0.214,0.786,0.214,0.14375,False,Parvb,21
Endothelial Cells,-0.0149880415,0.030660605,0.308,0.692,0.308,0.1766,False,Parvb,21
Neurons,0.0057595964,0.014059643,0.666,0.334,0.334,0.20283333333333334,False,Parvb,21
Excitatory Neurons,0.005107284,0.012334204,0.654,0.346,0.346,0.2232857142857143,False,Parvb,21
Microglia,-0.004649935,0.017999828,0.39,0.61,0.39,0.24412500000000004,False,Parvb,21
Neural Stem Cells,0.004053783,0.018228121,0.594,0.406,0.406,0.2621111111111112,False,Parvb,21
Oligodendrocytes,0.0012816465,0.010478585,0.561,0.439,0.439,0.27980000000000005,False,Parvb,21
GABAergic Neurons,-0.002807638,0.018982096,0.459,0.541,0.459,0.2960909090909091,False,Parvb,21
Astrocytes,0.00046545907,0.016225182,0.532,0.468,0.468,0.31041666666666673,False,Parvb,21
