group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.034870334,0.010533425,0.0,1.0,0.0,0.0,True,Atp2b2,21
Myocytes,0.06382908,0.025044225,0.995,0.005,0.005,0.0025,True,Atp2b2,21
Oligodendrocyte Precursor Cells,0.011438616,0.0119412085,0.829,0.171,0.171,0.05866666666666667,False,Atp2b2,21
Excitatory Neurons,-0.012202123,0.014955131,0.221,0.779,0.221,0.09925,False,Atp2b2,21
Neurons,0.008994196,0.013112135,0.757,0.243,0.243,0.128,False,Atp2b2,21
Endothelial Cells,-0.0136864325,0.030703174,0.329,0.671,0.329,0.1615,False,Atp2b2,21
Microglia,-0.0065282704,0.018471703,0.361,0.639,0.361,0.19,False,Atp2b2,21
Astrocytes,0.0044670454,0.01665942,0.632,0.368,0.368,0.21225,False,Atp2b2,21
GABAergic Neurons,-0.006943385,0.02109317,0.381,0.619,0.381,0.23099999999999998,False,Atp2b2,21
Neural Stem Cells,0.0037085814,0.018083317,0.587,0.413,0.413,0.24919999999999995,False,Atp2b2,21
Oligodendrocytes,-0.00081374974,0.0102021005,0.477,0.523,0.477,0.2699090909090909,False,Atp2b2,21
Endocrine Cells,-0.0015202358,0.031222088,0.489,0.511,0.489,0.2881666666666666,False,Atp2b2,21
