group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Myocytes,-0.030848539,0.024845257,0.109,0.891,0.109,0.109,False,Col1a1,21
Medium Spiny Neurons,-0.014016895,0.012364984,0.125,0.875,0.125,0.11699999999999999,False,Col1a1,21
Oligodendrocyte Precursor Cells,0.011619005,0.011531377,0.835,0.165,0.165,0.133,False,Col1a1,21
Endocrine Cells,0.030560344,0.03124878,0.824,0.176,0.176,0.14375,False,Col1a1,21
Neurons,0.008445066,0.014208957,0.725,0.275,0.275,0.16999999999999998,False,Col1a1,21
Neural Stem Cells,0.00918071,0.018334588,0.692,0.308,0.308,0.19299999999999998,False,Col1a1,21
Endothelial Cells,-0.012575772,0.031115169,0.347,0.653,0.347,0.215,False,Col1a1,21
Excitatory Neurons,0.004016194,0.012284284,0.625,0.375,0.375,0.235,False,Col1a1,21
Microglia,-0.0031924807,0.017937066,0.423,0.577,0.423,0.2558888888888889,False,Col1a1,21
Oligodendrocytes,-0.0025352808,0.0107114725,0.43,0.57,0.43,0.2733,False,Col1a1,21
Astrocytes,0.001492315,0.016083876,0.556,0.444,0.444,0.2888181818181818,False,Col1a1,21
GABAergic Neurons,-0.0026958934,0.018902969,0.464,0.536,0.464,0.30341666666666667,False,Col1a1,21
