group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.013720672,0.012369557,0.128,0.872,0.128,0.128,False,Aqp5,21
Oligodendrocyte Precursor Cells,0.012330768,0.011534738,0.853,0.147,0.147,0.1375,False,Aqp5,21
Neurons,0.009006342,0.014207878,0.735,0.265,0.265,0.18000000000000002,False,Aqp5,21
Neural Stem Cells,0.009013471,0.018366698,0.689,0.311,0.311,0.21275,False,Aqp5,21
Excitatory Neurons,0.0045991684,0.012282183,0.644,0.356,0.356,0.24139999999999998,False,Aqp5,21
Myocytes,0.0089056725,0.024660906,0.634,0.366,0.366,0.26216666666666666,False,Aqp5,21
Endocrine Cells,0.0072304625,0.03106115,0.599,0.401,0.401,0.282,False,Aqp5,21
Endothelial Cells,-0.008066224,0.03128125,0.401,0.599,0.401,0.296875,False,Aqp5,21
Astrocytes,0.0023363358,0.01597831,0.577,0.423,0.423,0.3108888888888889,False,Aqp5,21
Microglia,-0.0025872313,0.017939059,0.432,0.568,0.432,0.323,False,Aqp5,21
Oligodendrocytes,-0.001655241,0.010717719,0.455,0.545,0.455,0.335,False,Aqp5,21
GABAergic Neurons,-0.0023010792,0.018902734,0.473,0.527,0.473,0.34650000000000003,False,Aqp5,21
