group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.014979672,0.012201707,0.105,0.895,0.105,0.105,False,Arhgef3,21
Oligodendrocyte Precursor Cells,0.010757642,0.011657372,0.819,0.181,0.181,0.143,False,Arhgef3,21
Neurons,0.008987893,0.014130403,0.735,0.265,0.265,0.18366666666666664,False,Arhgef3,21
Myocytes,0.01638918,0.024750676,0.728,0.272,0.272,0.20575,False,Arhgef3,21
Excitatory Neurons,0.006012454,0.012449579,0.682,0.318,0.318,0.22820000000000001,False,Arhgef3,21
Neural Stem Cells,0.007795959,0.018335307,0.661,0.339,0.339,0.24666666666666667,False,Arhgef3,21
Endocrine Cells,-0.0073004547,0.031109916,0.414,0.586,0.414,0.2705714285714286,False,Arhgef3,21
Astrocytes,0.002473621,0.016027942,0.581,0.419,0.419,0.28912499999999997,False,Arhgef3,21
Endothelial Cells,-0.0059537464,0.031064209,0.427,0.573,0.427,0.3044444444444444,False,Arhgef3,21
Microglia,-0.0018651208,0.017994108,0.451,0.549,0.451,0.3191,False,Arhgef3,21
Oligodendrocytes,-0.0016882225,0.010664831,0.452,0.548,0.452,0.3311818181818182,False,Arhgef3,21
GABAergic Neurons,-0.00033996257,0.019252894,0.51,0.49,0.49,0.34441666666666665,False,Arhgef3,21
