group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Myocytes,0.03440309,0.024865419,0.913,0.087,0.087,0.087,False,Adcy2,21
Medium Spiny Neurons,-0.012794852,0.01233592,0.144,0.856,0.144,0.11549999999999999,False,Adcy2,21
Oligodendrocyte Precursor Cells,0.011391795,0.011658487,0.832,0.168,0.168,0.133,False,Adcy2,21
Neural Stem Cells,0.011168637,0.01816832,0.727,0.273,0.273,0.168,False,Adcy2,21
Neurons,0.0076073008,0.014061558,0.707,0.293,0.293,0.193,False,Adcy2,21
Excitatory Neurons,0.0045674923,0.012613557,0.639,0.361,0.361,0.221,False,Adcy2,21
Endothelial Cells,-0.0075148013,0.031175947,0.407,0.593,0.407,0.24757142857142858,False,Adcy2,21
Microglia,-0.0034495876,0.017994575,0.42,0.58,0.42,0.269125,False,Adcy2,21
Endocrine Cells,-0.0059479834,0.03108054,0.426,0.574,0.426,0.28655555555555556,False,Adcy2,21
Astrocytes,0.001908102,0.016218882,0.563,0.437,0.437,0.3016,False,Adcy2,21
Oligodendrocytes,-0.0018209656,0.010666331,0.448,0.552,0.448,0.3149090909090909,False,Adcy2,21
GABAergic Neurons,0.00025658958,0.019249301,0.524,0.476,0.476,0.3283333333333333,False,Adcy2,21
