group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.013495478,0.012368187,0.13,0.87,0.13,0.13,False,Adrb2,21
Oligodendrocyte Precursor Cells,0.012039929,0.011531267,0.848,0.152,0.152,0.14100000000000001,False,Adrb2,21
Neurons,0.0089972,0.014207881,0.735,0.265,0.265,0.18233333333333335,False,Adrb2,21
Neural Stem Cells,0.009017888,0.018366216,0.689,0.311,0.311,0.21450000000000002,False,Adrb2,21
Excitatory Neurons,0.0046404526,0.012285689,0.647,0.353,0.353,0.24220000000000003,False,Adrb2,21
Endocrine Cells,0.007879726,0.03107078,0.608,0.392,0.392,0.2671666666666667,False,Adrb2,21
Endothelial Cells,-0.00763531,0.031247593,0.406,0.594,0.406,0.28700000000000003,False,Adrb2,21
Microglia,-0.003866299,0.018074498,0.41,0.59,0.41,0.30237500000000006,False,Adrb2,21
Astrocytes,0.0023988192,0.015985293,0.581,0.419,0.419,0.3153333333333334,False,Adrb2,21
Oligodendrocytes,-0.0017705035,0.010717143,0.45,0.55,0.45,0.3288000000000001,False,Adrb2,21
GABAergic Neurons,-0.0022235312,0.018901655,0.476,0.524,0.476,0.34218181818181825,False,Adrb2,21
Myocytes,-0.0017772483,0.024677183,0.487,0.513,0.487,0.35425,False,Adrb2,21
