group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.01418871,0.012302968,0.12,0.88,0.12,0.12,False,Atf6,21
Oligodendrocyte Precursor Cells,0.012052451,0.01158334,0.847,0.153,0.153,0.1365,False,Atf6,21
Neurons,0.008959032,0.014183889,0.733,0.267,0.267,0.18000000000000002,False,Atf6,21
Excitatory Neurons,0.004799367,0.012351625,0.651,0.349,0.349,0.22225,False,Atf6,21
Neural Stem Cells,0.007209082,0.018322416,0.651,0.349,0.349,0.2476,False,Atf6,21
Endocrine Cells,0.008931753,0.031132221,0.616,0.384,0.384,0.2703333333333333,False,Atf6,21
Myocytes,0.006731487,0.024683645,0.602,0.398,0.398,0.2885714285714286,False,Atf6,21
Endothelial Cells,-0.007514442,0.031241052,0.407,0.593,0.407,0.303375,False,Atf6,21
Astrocytes,0.0026817948,0.016018322,0.588,0.412,0.412,0.3154444444444444,False,Atf6,21
Microglia,-0.0017732598,0.017984282,0.453,0.547,0.453,0.3292,False,Atf6,21
Oligodendrocytes,-0.0012885326,0.01068659,0.467,0.533,0.467,0.3417272727272727,False,Atf6,21
GABAergic Neurons,-0.0015378679,0.01895584,0.492,0.508,0.492,0.35424999999999995,False,Atf6,21
