group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.013638011,0.0123694455,0.128,0.872,0.128,0.128,False,Angpt4,21
Oligodendrocyte Precursor Cells,0.012347583,0.011529251,0.854,0.146,0.146,0.137,False,Angpt4,21
Neurons,0.00896842,0.014208717,0.733,0.267,0.267,0.18033333333333335,False,Angpt4,21
Neural Stem Cells,0.008684288,0.018371468,0.68,0.32,0.32,0.21525,False,Angpt4,21
Excitatory Neurons,0.0045712506,0.012282296,0.642,0.358,0.358,0.24379999999999996,False,Angpt4,21
Myocytes,0.008930636,0.024660906,0.636,0.364,0.364,0.2638333333333333,False,Angpt4,21
Endocrine Cells,0.007934633,0.031065568,0.608,0.392,0.392,0.2821428571428571,False,Angpt4,21
Endothelial Cells,-0.008002096,0.031280443,0.401,0.599,0.401,0.29699999999999993,False,Angpt4,21
Astrocytes,0.0023098919,0.015977843,0.576,0.424,0.424,0.31111111111111106,False,Angpt4,21
Microglia,-0.002543379,0.017939059,0.433,0.567,0.433,0.3232999999999999,False,Angpt4,21
Oligodendrocytes,-0.0017557782,0.010717374,0.451,0.549,0.451,0.3349090909090908,False,Angpt4,21
GABAergic Neurons,-0.0023096465,0.018900104,0.473,0.527,0.473,0.3464166666666666,False,Angpt4,21
