group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Oligodendrocyte Precursor Cells,0.013407083,0.011706748,0.877,0.123,0.123,0.123,False,Acvr1b,21
Medium Spiny Neurons,-0.012835335,0.012152732,0.141,0.859,0.141,0.132,False,Acvr1b,21
Neurons,0.011721373,0.014002786,0.798,0.202,0.202,0.15533333333333335,False,Acvr1b,21
Neural Stem Cells,0.011682751,0.018160548,0.735,0.265,0.265,0.18275000000000002,False,Acvr1b,21
Excitatory Neurons,0.005917702,0.012547172,0.676,0.324,0.324,0.21100000000000002,False,Acvr1b,21
Endocrine Cells,0.011548029,0.03115566,0.652,0.348,0.348,0.23383333333333334,False,Acvr1b,21
Myocytes,-0.007573939,0.024752906,0.375,0.625,0.375,0.254,False,Acvr1b,21
Endothelial Cells,-0.008587458,0.031232525,0.398,0.602,0.398,0.272,False,Acvr1b,21
Microglia,-0.0031220675,0.01799749,0.424,0.576,0.424,0.2888888888888889,False,Acvr1b,21
Astrocytes,0.0023099121,0.01606301,0.575,0.425,0.425,0.3025,False,Acvr1b,21
Oligodendrocytes,-0.0010118496,0.0106664505,0.474,0.526,0.474,0.31809090909090904,False,Acvr1b,21
GABAergic Neurons,-0.00038291037,0.019212617,0.509,0.491,0.491,0.33249999999999996,False,Acvr1b,21
