group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Myocytes,0.032652177,0.024877956,0.899,0.101,0.101,0.101,False,Abl1,21
Medium Spiny Neurons,-0.014964206,0.012283181,0.105,0.895,0.105,0.10300000000000001,False,Abl1,21
Oligodendrocyte Precursor Cells,0.011215288,0.011712349,0.829,0.171,0.171,0.12566666666666668,False,Abl1,21
Neural Stem Cells,0.017090658,0.017909832,0.826,0.174,0.174,0.13774999999999998,False,Abl1,21
Endocrine Cells,0.027845744,0.03134329,0.809,0.191,0.191,0.1484,False,Abl1,21
Neurons,0.009279648,0.014126807,0.742,0.258,0.258,0.16666666666666666,False,Abl1,21
Oligodendrocytes,-0.006611657,0.010279566,0.264,0.736,0.264,0.18057142857142858,False,Abl1,21
Microglia,-0.008285287,0.018148456,0.33,0.67,0.33,0.19925,False,Abl1,21
Excitatory Neurons,0.004336395,0.012346713,0.637,0.363,0.363,0.21744444444444444,False,Abl1,21
Endothelial Cells,-0.009155008,0.031092975,0.393,0.607,0.393,0.23500000000000001,False,Abl1,21
Astrocytes,0.0021962884,0.016128125,0.573,0.427,0.427,0.2524545454545455,False,Abl1,21
GABAergic Neurons,-0.002953722,0.019028261,0.455,0.545,0.455,0.26933333333333337,False,Abl1,21
