group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Microglia,0.036915664,0.02020517,0.966,0.034,0.034,0.034,True,Grn,21
Medium Spiny Neurons,-0.01186801,0.012273908,0.166,0.834,0.166,0.1,False,Grn,21
Oligodendrocyte Precursor Cells,0.011670918,0.011752437,0.833,0.167,0.167,0.12233333333333334,False,Grn,21
Neurons,0.010311091,0.014082786,0.767,0.233,0.233,0.15,False,Grn,21
Neural Stem Cells,0.009458961,0.018110536,0.695,0.305,0.305,0.181,False,Grn,21
Excitatory Neurons,0.0050680996,0.012392887,0.654,0.346,0.346,0.2085,False,Grn,21
Astrocytes,0.004120694,0.016274463,0.628,0.372,0.372,0.23185714285714282,False,Grn,21
Endothelial Cells,-0.009711123,0.030941816,0.384,0.616,0.384,0.25087499999999996,False,Grn,21
Myocytes,0.006394864,0.024810912,0.601,0.399,0.399,0.2673333333333333,False,Grn,21
Endocrine Cells,0.006104949,0.031337824,0.585,0.415,0.415,0.28209999999999996,False,Grn,21
Oligodendrocytes,0.0013399165,0.010573619,0.564,0.436,0.436,0.29609090909090907,False,Grn,21
GABAergic Neurons,-0.0015006647,0.019056305,0.492,0.508,0.492,0.3124166666666666,False,Grn,21
