group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Endocrine Cells,0.14954829,0.032331515,1.0,0.0,0.0,0.0,True,Itih5,21
Myocytes,0.061339755,0.025090624,0.992,0.008,0.008,0.004,True,Itih5,21
Oligodendrocyte Precursor Cells,0.011266166,0.011700482,0.829,0.171,0.171,0.05966666666666667,False,Itih5,21
Medium Spiny Neurons,-0.010141924,0.012263493,0.205,0.795,0.205,0.096,False,Itih5,21
Astrocytes,0.009329748,0.016585305,0.73,0.27,0.27,0.1308,False,Itih5,21
Neurons,0.0074026855,0.0141474325,0.699,0.301,0.301,0.15916666666666668,False,Itih5,21
Neural Stem Cells,0.007615023,0.018132262,0.661,0.339,0.339,0.18485714285714286,False,Itih5,21
Endothelial Cells,0.011753298,0.029146126,0.653,0.347,0.347,0.205125,False,Itih5,21
Excitatory Neurons,0.0046645747,0.012311412,0.648,0.352,0.352,0.22144444444444444,False,Itih5,21
Microglia,-0.0034084783,0.018011518,0.421,0.579,0.421,0.24139999999999998,False,Itih5,21
GABAergic Neurons,-0.0022003264,0.01898294,0.476,0.524,0.476,0.2627272727272727,False,Itih5,21
Oligodendrocytes,-0.0006444754,0.0105851935,0.487,0.513,0.487,0.28141666666666665,False,Itih5,21
