group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Oligodendrocyte Precursor Cells,0.015485085,0.011814805,0.905,0.095,0.095,0.095,False,Abca3,21
Medium Spiny Neurons,-0.011854005,0.01217585,0.163,0.837,0.163,0.129,False,Abca3,21
Neural Stem Cells,0.0155499205,0.017930498,0.799,0.201,0.201,0.153,False,Abca3,21
Neurons,0.011325308,0.013914022,0.791,0.209,0.209,0.167,False,Abca3,21
Endocrine Cells,0.023708258,0.031333648,0.775,0.225,0.225,0.1786,False,Abca3,21
Myocytes,0.016601156,0.02478116,0.73,0.27,0.27,0.19383333333333333,False,Abca3,21
Excitatory Neurons,0.005981375,0.012543777,0.679,0.321,0.321,0.212,False,Abca3,21
Endothelial Cells,-0.008372198,0.031083263,0.399,0.601,0.399,0.235375,False,Abca3,21
Astrocytes,0.002069686,0.016228626,0.57,0.43,0.43,0.257,False,Abca3,21
Microglia,0.0018891316,0.01811807,0.524,0.476,0.476,0.27890000000000004,False,Abca3,21
GABAergic Neurons,0.00012720414,0.019291956,0.519,0.481,0.481,0.2972727272727273,False,Abca3,21
Oligodendrocytes,0.00033352638,0.010599897,0.518,0.482,0.482,0.31266666666666665,False,Abca3,21
