group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Oligodendrocyte Precursor Cells,0.012713352,0.011620523,0.862,0.138,0.138,0.138,False,Atg7,21
Medium Spiny Neurons,-0.0126919,0.012332148,0.146,0.854,0.146,0.14200000000000002,False,Atg7,21
Neurons,0.008673121,0.014144313,0.728,0.272,0.272,0.18533333333333335,False,Atg7,21
Neural Stem Cells,0.009558945,0.01825581,0.695,0.305,0.305,0.21525,False,Atg7,21
Endocrine Cells,0.013566971,0.031159492,0.679,0.321,0.321,0.2364,False,Atg7,21
Excitatory Neurons,0.00468546,0.012343085,0.649,0.351,0.351,0.2555,False,Atg7,21
Endothelial Cells,-0.008650211,0.031225387,0.395,0.605,0.395,0.2754285714285714,False,Atg7,21
Astrocytes,0.002192222,0.016055567,0.573,0.427,0.427,0.294375,False,Atg7,21
Microglia,-0.0022182192,0.017979842,0.44,0.56,0.44,0.31055555555555553,False,Atg7,21
Myocytes,0.0012462175,0.024674252,0.533,0.467,0.467,0.3262,False,Atg7,21
GABAergic Neurons,-0.0019613984,0.018998768,0.479,0.521,0.479,0.3400909090909091,False,Atg7,21
Oligodendrocytes,-0.00071472203,0.010650246,0.485,0.515,0.485,0.3521666666666667,False,Atg7,21
