group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.013708013,0.012369333,0.128,0.872,0.128,0.128,False,Amigo3,21
Oligodendrocyte Precursor Cells,0.012211349,0.011531936,0.851,0.149,0.149,0.1385,False,Amigo3,21
Neurons,0.009008815,0.014207514,0.735,0.265,0.265,0.18066666666666667,False,Amigo3,21
Neural Stem Cells,0.009077131,0.018365024,0.69,0.31,0.31,0.21300000000000002,False,Amigo3,21
Excitatory Neurons,0.0045972387,0.01228323,0.644,0.356,0.356,0.24160000000000004,False,Amigo3,21
Myocytes,0.008292091,0.02466173,0.632,0.368,0.368,0.26266666666666666,False,Amigo3,21
Endothelial Cells,-0.008103763,0.031279504,0.401,0.599,0.401,0.2824285714285714,False,Amigo3,21
Endocrine Cells,0.0060564075,0.031061146,0.585,0.415,0.415,0.299,False,Amigo3,21
Astrocytes,0.00238478,0.015982317,0.58,0.42,0.42,0.3124444444444444,False,Amigo3,21
Microglia,-0.0026047712,0.017940115,0.432,0.568,0.432,0.32439999999999997,False,Amigo3,21
Oligodendrocytes,-0.0017180679,0.010717374,0.452,0.548,0.452,0.33599999999999997,False,Amigo3,21
GABAergic Neurons,-0.002174819,0.018901533,0.476,0.524,0.476,0.3476666666666666,False,Amigo3,21
