group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Astrocytes,-0.03809482,0.018526727,0.016,0.984,0.016,0.016,True,Slc6a11,21
Endocrine Cells,-0.04711034,0.031097848,0.064,0.936,0.064,0.04,True,Slc6a11,21
Myocytes,0.031911578,0.024887333,0.895,0.105,0.105,0.06166666666666667,False,Slc6a11,21
Medium Spiny Neurons,-0.014695817,0.012200452,0.106,0.894,0.106,0.07275,False,Slc6a11,21
Neurons,-0.009280382,0.013393508,0.243,0.757,0.243,0.1068,False,Slc6a11,21
Microglia,-0.012080715,0.018350685,0.262,0.738,0.262,0.13266666666666668,False,Slc6a11,21
Endothelial Cells,-0.018409878,0.030290294,0.268,0.732,0.268,0.152,False,Slc6a11,21
Excitatory Neurons,0.0045167343,0.012516077,0.639,0.361,0.361,0.178125,False,Slc6a11,21
Oligodendrocyte Precursor Cells,0.0032078868,0.011958336,0.612,0.388,0.388,0.20144444444444445,False,Slc6a11,21
Oligodendrocytes,-0.0018765917,0.010054567,0.445,0.555,0.445,0.2258,False,Slc6a11,21
Neural Stem Cells,0.0012525334,0.017432353,0.529,0.471,0.471,0.2480909090909091,False,Slc6a11,21
GABAergic Neurons,-0.00126265,0.019357633,0.496,0.504,0.496,0.26875,False,Slc6a11,21
