group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.016231876,0.011549259,0.073,0.927,0.073,0.073,False,Atp6v1a,21
Oligodendrocyte Precursor Cells,0.013856775,0.011938743,0.879,0.121,0.121,0.097,False,Atp6v1a,21
Endocrine Cells,0.031475898,0.03149743,0.834,0.166,0.166,0.12,False,Atp6v1a,21
Neurons,0.0077962093,0.012595414,0.73,0.27,0.27,0.1575,False,Atp6v1a,21
Neural Stem Cells,0.010701979,0.017611539,0.725,0.275,0.275,0.181,False,Atp6v1a,21
Oligodendrocytes,0.0057287863,0.009652496,0.717,0.283,0.283,0.19799999999999998,False,Atp6v1a,21
Endothelial Cells,-0.0087655345,0.030605419,0.395,0.605,0.395,0.22614285714285715,False,Atp6v1a,21
Astrocytes,0.003272013,0.016592987,0.6,0.4,0.4,0.247875,False,Atp6v1a,21
Myocytes,0.0048419074,0.024878312,0.581,0.419,0.419,0.2668888888888889,False,Atp6v1a,21
Microglia,0.003171534,0.018453138,0.558,0.442,0.442,0.28440000000000004,False,Atp6v1a,21
Excitatory Neurons,0.0017304195,0.01401904,0.549,0.451,0.451,0.29954545454545456,False,Atp6v1a,21
GABAergic Neurons,-0.0026724157,0.021426445,0.472,0.528,0.472,0.3139166666666667,False,Atp6v1a,21
