group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.014897698,0.012196786,0.105,0.895,0.105,0.105,False,Anapc2,21
Endocrine Cells,0.023073765,0.03142071,0.771,0.229,0.229,0.167,False,Anapc2,21
Oligodendrocyte Precursor Cells,0.008764713,0.011814024,0.766,0.234,0.234,0.18933333333333335,False,Anapc2,21
Neurons,0.007940962,0.0138888275,0.719,0.281,0.281,0.21225000000000002,False,Anapc2,21
Neural Stem Cells,0.009513377,0.01788034,0.701,0.299,0.299,0.22960000000000003,False,Anapc2,21
Myocytes,0.0075979913,0.02479779,0.621,0.379,0.379,0.2545,False,Anapc2,21
GABAergic Neurons,-0.006069104,0.019309223,0.384,0.616,0.384,0.273,False,Anapc2,21
Endothelial Cells,-0.009566386,0.031044908,0.389,0.611,0.389,0.2875,False,Anapc2,21
Oligodendrocytes,-0.003661777,0.010438992,0.394,0.606,0.394,0.29933333333333334,False,Anapc2,21
Excitatory Neurons,0.003507807,0.012510937,0.605,0.395,0.395,0.3089,False,Anapc2,21
Microglia,-0.0029861275,0.018112702,0.425,0.575,0.425,0.31945454545454544,False,Anapc2,21
Astrocytes,0.00091818196,0.016227242,0.543,0.457,0.457,0.33091666666666664,False,Anapc2,21
