group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.01348666,0.012354108,0.13,0.87,0.13,0.13,False,Adgre5,21
Oligodendrocyte Precursor Cells,0.011698659,0.011553893,0.836,0.164,0.164,0.14700000000000002,False,Adgre5,21
Neurons,0.009088358,0.014205008,0.738,0.262,0.262,0.18533333333333335,False,Adgre5,21
Endocrine Cells,0.013835892,0.031126402,0.682,0.318,0.318,0.21850000000000003,False,Adgre5,21
Excitatory Neurons,0.0045354166,0.012286511,0.642,0.358,0.358,0.24640000000000004,False,Adgre5,21
Neural Stem Cells,0.004925228,0.018338053,0.611,0.389,0.389,0.2701666666666667,False,Adgre5,21
Endothelial Cells,-0.009162837,0.030919261,0.392,0.608,0.392,0.28757142857142864,False,Adgre5,21
Astrocytes,0.002442388,0.01606576,0.581,0.419,0.419,0.30400000000000005,False,Adgre5,21
Myocytes,0.003334974,0.024717277,0.557,0.443,0.443,0.3194444444444445,False,Adgre5,21
Microglia,-0.0020675508,0.01795472,0.444,0.556,0.444,0.33190000000000003,False,Adgre5,21
Oligodendrocytes,-0.0017333432,0.010711587,0.452,0.548,0.452,0.34281818181818186,False,Adgre5,21
GABAergic Neurons,-0.0022192118,0.018906688,0.476,0.524,0.476,0.35391666666666666,False,Adgre5,21
