group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Oligodendrocytes,0.037765384,0.010437372,1.0,0.0,0.0,0.0,True,Nmu,21
Oligodendrocyte Precursor Cells,0.014395042,0.011563632,0.896,0.104,0.104,0.052,False,Nmu,21
Medium Spiny Neurons,-0.01323152,0.012347816,0.137,0.863,0.137,0.08033333333333333,False,Nmu,21
Neurons,0.009506044,0.014192769,0.752,0.248,0.248,0.12225,False,Nmu,21
Neural Stem Cells,0.011548937,0.018372307,0.731,0.269,0.269,0.1516,False,Nmu,21
Myocytes,0.01255907,0.024669921,0.684,0.316,0.316,0.17900000000000002,False,Nmu,21
Excitatory Neurons,0.0049727373,0.012286272,0.654,0.346,0.346,0.20285714285714285,False,Nmu,21
Astrocytes,0.0035946257,0.016001351,0.613,0.387,0.387,0.225875,False,Nmu,21
Endothelial Cells,-0.0077672554,0.031271562,0.404,0.596,0.404,0.24566666666666664,False,Nmu,21
Endocrine Cells,0.005446714,0.031049885,0.571,0.429,0.429,0.26399999999999996,False,Nmu,21
Microglia,-0.0020766938,0.017953428,0.444,0.556,0.444,0.2803636363636363,False,Nmu,21
GABAergic Neurons,-0.0022082266,0.018910887,0.476,0.524,0.476,0.29666666666666663,False,Nmu,21
