group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Oligodendrocyte Precursor Cells,0.014143843,0.011628589,0.89,0.11,0.11,0.11,False,Adra1a,21
Medium Spiny Neurons,-0.013085958,0.012349996,0.141,0.859,0.141,0.1255,False,Adra1a,21
Myocytes,0.01962501,0.024712002,0.775,0.225,0.225,0.15866666666666665,False,Adra1a,21
Neurons,0.010010358,0.014155471,0.761,0.239,0.239,0.17875,False,Adra1a,21
Neural Stem Cells,0.01104128,0.018327074,0.722,0.278,0.278,0.1986,False,Adra1a,21
Excitatory Neurons,0.0046272995,0.012312925,0.645,0.355,0.355,0.22466666666666665,False,Adra1a,21
Endocrine Cells,0.0077108266,0.03106115,0.605,0.395,0.395,0.24899999999999997,False,Adra1a,21
Endothelial Cells,-0.007693752,0.031255316,0.405,0.595,0.405,0.26849999999999996,False,Adra1a,21
Astrocytes,0.0019302577,0.016079286,0.564,0.436,0.436,0.2871111111111111,False,Adra1a,21
Microglia,-0.0020634565,0.01795705,0.444,0.556,0.444,0.30279999999999996,False,Adra1a,21
GABAergic Neurons,0.001143247,0.019194882,0.541,0.459,0.459,0.31699999999999995,False,Adra1a,21
Oligodendrocytes,-0.0011422108,0.01070395,0.473,0.527,0.473,0.32999999999999996,False,Adra1a,21
