group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Myocytes,0.06856764,0.024994083,0.998,0.002,0.002,0.002,True,Abi1,21
Medium Spiny Neurons,-0.014244546,0.011688599,0.105,0.895,0.105,0.0535,False,Abi1,21
Oligodendrocyte Precursor Cells,0.010779774,0.011863623,0.815,0.185,0.185,0.09733333333333333,False,Abi1,21
Neurons,0.011456719,0.013820441,0.796,0.204,0.204,0.124,False,Abi1,21
Endocrine Cells,0.0154702235,0.03142581,0.699,0.301,0.301,0.1594,False,Abi1,21
Excitatory Neurons,0.0065870564,0.0128168715,0.699,0.301,0.301,0.18299999999999997,False,Abi1,21
Neural Stem Cells,0.008643459,0.017877959,0.685,0.315,0.315,0.20185714285714282,False,Abi1,21
Astrocytes,0.0042983238,0.016585305,0.63,0.37,0.37,0.222875,False,Abi1,21
Endothelial Cells,-0.0075753224,0.03085401,0.405,0.595,0.405,0.24311111111111108,False,Abi1,21
Microglia,-0.00077520043,0.018334212,0.47,0.53,0.47,0.2657999999999999,False,Abi1,21
Oligodendrocytes,0.00062119355,0.010430308,0.528,0.472,0.472,0.2845454545454545,False,Abi1,21
GABAergic Neurons,-0.00097363757,0.01950839,0.502,0.498,0.498,0.3023333333333333,False,Abi1,21
