group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Neurons,0.023274489,0.013412466,0.959,0.041,0.041,0.041,True,Slc32a1,21
Oligodendrocyte Precursor Cells,0.017233163,0.011785355,0.93,0.07,0.07,0.05550000000000001,False,Slc32a1,21
Myocytes,0.031086762,0.024824744,0.89,0.11,0.11,0.07366666666666667,False,Slc32a1,21
GABAergic Neurons,0.019408572,0.022749105,0.79,0.21,0.21,0.10775000000000001,False,Slc32a1,21
Neural Stem Cells,0.011888677,0.017971208,0.74,0.26,0.26,0.13820000000000002,False,Slc32a1,21
Endocrine Cells,0.018159084,0.031075777,0.73,0.27,0.27,0.16016666666666668,False,Slc32a1,21
Excitatory Neurons,0.0059972457,0.012380846,0.683,0.317,0.317,0.18257142857142858,False,Slc32a1,21
Medium Spiny Neurons,-0.0046821954,0.011016329,0.349,0.651,0.349,0.203375,False,Slc32a1,21
Astrocytes,0.0046437033,0.016164448,0.639,0.361,0.361,0.22088888888888888,False,Slc32a1,21
Endothelial Cells,-0.0059252447,0.031159587,0.427,0.573,0.427,0.2415,False,Slc32a1,21
Oligodendrocytes,0.0013650536,0.010542253,0.566,0.434,0.434,0.259,False,Slc32a1,21
Microglia,-0.0016599529,0.018084904,0.453,0.547,0.453,0.27516666666666667,False,Slc32a1,21
