group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.013512064,0.0123621235,0.13,0.87,0.13,0.13,False,Nes,21
Oligodendrocyte Precursor Cells,0.012093309,0.011552658,0.848,0.152,0.152,0.14100000000000001,False,Nes,21
Neural Stem Cells,0.011926878,0.018244583,0.738,0.262,0.262,0.18133333333333335,False,Nes,21
Neurons,0.009038827,0.014207277,0.735,0.265,0.265,0.20225,False,Nes,21
Myocytes,0.011002619,0.024695812,0.669,0.331,0.331,0.22800000000000004,False,Nes,21
Excitatory Neurons,0.0046258457,0.012285921,0.647,0.353,0.353,0.24883333333333335,False,Nes,21
Endothelial Cells,-0.008608908,0.031123811,0.395,0.605,0.395,0.26971428571428574,False,Nes,21
Endocrine Cells,0.007432481,0.031097375,0.602,0.398,0.398,0.28575,False,Nes,21
Astrocytes,0.0023257115,0.016012697,0.577,0.423,0.423,0.301,False,Nes,21
Microglia,-0.001693175,0.017960327,0.453,0.547,0.453,0.3162,False,Nes,21
GABAergic Neurons,-0.0023501255,0.018903688,0.472,0.528,0.472,0.33036363636363636,False,Nes,21
Oligodendrocytes,-0.000550719,0.010709969,0.488,0.512,0.488,0.34349999999999997,False,Nes,21
