group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.013445821,0.012368187,0.132,0.868,0.132,0.132,False,Ajuba,21
Oligodendrocyte Precursor Cells,0.012261082,0.011531036,0.852,0.148,0.148,0.14,False,Ajuba,21
Neurons,0.008977663,0.014207759,0.733,0.267,0.267,0.18233333333333335,False,Ajuba,21
Neural Stem Cells,0.009006575,0.018309044,0.689,0.311,0.311,0.21450000000000002,False,Ajuba,21
Myocytes,0.011260591,0.024688672,0.672,0.328,0.328,0.23720000000000002,False,Ajuba,21
Excitatory Neurons,0.004594947,0.012283233,0.644,0.356,0.356,0.25700000000000006,False,Ajuba,21
Endocrine Cells,0.009131368,0.031091455,0.618,0.382,0.382,0.2748571428571429,False,Ajuba,21
Endothelial Cells,-0.007676896,0.031209605,0.405,0.595,0.405,0.2911250000000001,False,Ajuba,21
Astrocytes,0.0024219668,0.015999515,0.581,0.419,0.419,0.3053333333333334,False,Ajuba,21
Microglia,-0.0023597407,0.017950043,0.434,0.566,0.434,0.3182000000000001,False,Ajuba,21
Oligodendrocytes,-0.0016910381,0.010716683,0.453,0.547,0.453,0.3304545454545455,False,Ajuba,21
GABAergic Neurons,-0.0022200807,0.018901294,0.476,0.524,0.476,0.3425833333333334,False,Ajuba,21
