group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Oligodendrocytes,0.020221664,0.010000944,0.974,0.026,0.026,0.026,True,B2m,21
Myocytes,-0.038517494,0.025187403,0.061,0.939,0.061,0.0435,True,B2m,21
Neural Stem Cells,0.026692647,0.017496869,0.927,0.073,0.073,0.05333333333333332,False,B2m,21
Microglia,0.028773332,0.021887917,0.903,0.097,0.097,0.06425,False,B2m,21
Medium Spiny Neurons,-0.012518542,0.012188435,0.147,0.853,0.147,0.08080000000000001,False,B2m,21
Oligodendrocyte Precursor Cells,0.008941507,0.011947587,0.767,0.233,0.233,0.10616666666666667,False,B2m,21
Neurons,0.0077802655,0.013988753,0.714,0.286,0.286,0.13185714285714287,False,B2m,21
Astrocytes,0.008227359,0.016852072,0.701,0.299,0.299,0.15275,False,B2m,21
Endocrine Cells,-0.009203808,0.032266922,0.399,0.601,0.399,0.1801111111111111,False,B2m,21
Excitatory Neurons,0.0029182334,0.01264511,0.586,0.414,0.414,0.20350000000000001,False,B2m,21
GABAergic Neurons,-0.002929831,0.019237662,0.457,0.543,0.457,0.22654545454545455,False,B2m,21
Endothelial Cells,0.0023827092,0.028673453,0.537,0.463,0.463,0.24625,False,B2m,21
