group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.0156024,0.0121166855,0.093,0.907,0.093,0.093,False,Ap1s1,21
Oligodendrocyte Precursor Cells,0.011424408,0.0116829,0.832,0.168,0.168,0.1305,False,Ap1s1,21
Neurons,0.010185308,0.0140634775,0.766,0.234,0.234,0.165,False,Ap1s1,21
Neural Stem Cells,0.011453413,0.01823862,0.731,0.269,0.269,0.191,False,Ap1s1,21
Myocytes,0.014143082,0.024700277,0.703,0.297,0.297,0.2122,False,Ap1s1,21
Excitatory Neurons,0.0037406716,0.012456235,0.613,0.387,0.387,0.24133333333333332,False,Ap1s1,21
Endothelial Cells,-0.008107263,0.031196404,0.401,0.599,0.401,0.2641428571428571,False,Ap1s1,21
Astrocytes,0.0025904286,0.01608491,0.584,0.416,0.416,0.283125,False,Ap1s1,21
Microglia,-0.003515937,0.018008122,0.419,0.581,0.419,0.2982222222222222,False,Ap1s1,21
Endocrine Cells,0.005853645,0.031100743,0.578,0.422,0.422,0.31060000000000004,False,Ap1s1,21
Oligodendrocytes,-0.0017440484,0.010651522,0.451,0.549,0.451,0.3233636363636364,False,Ap1s1,21
GABAergic Neurons,-0.002077525,0.0191232,0.479,0.521,0.479,0.3363333333333334,False,Ap1s1,21
