group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Myocytes,0.08376832,0.02535396,1.0,0.0,0.0,0.0,True,Atp2a2,21
Medium Spiny Neurons,-0.029069718,0.010676807,0.001,0.999,0.001,0.0005,True,Atp2a2,21
Oligodendrocyte Precursor Cells,0.022396768,0.011938411,0.977,0.023,0.023,0.008,True,Atp2a2,21
Endocrine Cells,0.054196253,0.031799044,0.954,0.046,0.046,0.0175,True,Atp2a2,21
Neurons,0.019619998,0.012203045,0.945,0.055,0.055,0.025,True,Atp2a2,21
Excitatory Neurons,0.017596398,0.014656256,0.874,0.126,0.126,0.041833333333333333,True,Atp2a2,21
Oligodendrocytes,0.00696338,0.009349591,0.768,0.232,0.232,0.06899999999999999,False,Atp2a2,21
Neural Stem Cells,0.007941506,0.016971499,0.679,0.321,0.321,0.1005,False,Atp2a2,21
Astrocytes,0.0039217547,0.017534524,0.612,0.388,0.388,0.13244444444444448,False,Atp2a2,21
GABAergic Neurons,0.004851293,0.02177838,0.603,0.397,0.397,0.1589,False,Atp2a2,21
Endothelial Cells,-0.0043595675,0.030148735,0.448,0.552,0.448,0.18518181818181823,False,Atp2a2,21
Microglia,0.0016258921,0.018741008,0.518,0.482,0.482,0.20991666666666667,False,Atp2a2,21
