group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Endocrine Cells,-0.053429164,0.031200377,0.042,0.958,0.042,0.042,True,Fkbp5,21
Neural Stem Cells,0.025250815,0.018044278,0.912,0.088,0.088,0.065,False,Fkbp5,21
Oligodendrocyte Precursor Cells,0.015312455,0.011664646,0.906,0.094,0.094,0.07466666666666667,False,Fkbp5,21
Medium Spiny Neurons,-0.011281507,0.0122120045,0.181,0.819,0.181,0.10125,False,Fkbp5,21
Neurons,0.011620624,0.01411469,0.794,0.206,0.206,0.1222,False,Fkbp5,21
Microglia,0.011897987,0.018228017,0.74,0.26,0.26,0.14516666666666667,False,Fkbp5,21
Excitatory Neurons,0.006509468,0.012373362,0.702,0.298,0.298,0.167,False,Fkbp5,21
Astrocytes,0.0074306694,0.016096251,0.691,0.309,0.309,0.18475,False,Fkbp5,21
Oligodendrocytes,0.0050235884,0.010642378,0.686,0.314,0.314,0.19911111111111113,False,Fkbp5,21
Myocytes,0.01140389,0.024810681,0.672,0.328,0.328,0.21200000000000002,False,Fkbp5,21
GABAergic Neurons,0.00039991003,0.019083403,0.526,0.474,0.474,0.23581818181818184,False,Fkbp5,21
Endothelial Cells,-0.0005578713,0.031128258,0.493,0.507,0.493,0.25725000000000003,False,Fkbp5,21
