group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Oligodendrocyte Precursor Cells,0.014437334,0.011724897,0.894,0.106,0.106,0.106,False,Adar,21
Medium Spiny Neurons,-0.011890659,0.0121507915,0.161,0.839,0.161,0.1335,False,Adar,21
Neurons,0.012571004,0.013819132,0.812,0.188,0.188,0.15166666666666667,False,Adar,21
Myocytes,0.017933872,0.02475373,0.752,0.248,0.248,0.17575000000000002,False,Adar,21
Neural Stem Cells,0.011871682,0.018146118,0.738,0.262,0.262,0.193,False,Adar,21
Excitatory Neurons,0.0077421186,0.012575337,0.733,0.267,0.267,0.20533333333333337,False,Adar,21
Endocrine Cells,0.015281488,0.031250298,0.698,0.302,0.302,0.21914285714285717,False,Adar,21
Astrocytes,0.0034611647,0.016116427,0.609,0.391,0.391,0.24062500000000003,False,Adar,21
Endothelial Cells,-0.006620433,0.031140774,0.417,0.583,0.417,0.26022222222222224,False,Adar,21
GABAergic Neurons,0.00072483055,0.019484188,0.53,0.47,0.47,0.2812,False,Adar,21
Microglia,-0.00044750315,0.01806083,0.477,0.523,0.477,0.299,False,Adar,21
Oligodendrocytes,-0.000515723,0.010637399,0.489,0.511,0.489,0.31483333333333335,False,Adar,21
