group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Oligodendrocyte Precursor Cells,0.013471524,0.01165289,0.877,0.123,0.123,0.123,False,Serpina3n,21
Medium Spiny Neurons,-0.012675333,0.012358342,0.147,0.853,0.147,0.135,False,Serpina3n,21
Neurons,0.0119664185,0.0141450325,0.8,0.2,0.2,0.15666666666666668,False,Serpina3n,21
Oligodendrocytes,0.0054319794,0.010672005,0.697,0.303,0.303,0.19325,False,Serpina3n,21
Myocytes,0.013418687,0.024682933,0.696,0.304,0.304,0.21539999999999998,False,Serpina3n,21
Astrocytes,0.0073862704,0.016155852,0.691,0.309,0.309,0.23099999999999998,False,Serpina3n,21
Excitatory Neurons,0.0059864623,0.012320295,0.683,0.317,0.317,0.24328571428571427,False,Serpina3n,21
Neural Stem Cells,0.0075929784,0.018323602,0.66,0.34,0.34,0.25537499999999996,False,Serpina3n,21
Endocrine Cells,0.009885873,0.031070672,0.635,0.365,0.365,0.2675555555555555,False,Serpina3n,21
Endothelial Cells,-0.006396768,0.031248294,0.421,0.579,0.421,0.28289999999999993,False,Serpina3n,21
Microglia,9.34684e-05,0.017989423,0.49,0.51,0.49,0.3017272727272726,False,Serpina3n,21
GABAergic Neurons,-0.0015774562,0.01894877,0.491,0.509,0.491,0.31749999999999995,False,Serpina3n,21
