group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Endocrine Cells,-0.04514781,0.031108184,0.068,0.932,0.068,0.068,False,Kdr,21
Medium Spiny Neurons,-0.01546642,0.012335464,0.096,0.904,0.096,0.082,False,Kdr,21
Oligodendrocytes,0.006776228,0.009518436,0.764,0.236,0.236,0.13333333333333333,False,Kdr,21
Oligodendrocyte Precursor Cells,0.0078115007,0.011598014,0.75,0.25,0.25,0.1625,False,Kdr,21
Endothelial Cells,-0.017458135,0.030897973,0.285,0.715,0.285,0.187,False,Kdr,21
Neural Stem Cells,-0.009371175,0.018300574,0.292,0.708,0.292,0.20450000000000002,False,Kdr,21
Microglia,-0.0046499064,0.017950514,0.39,0.61,0.39,0.231,False,Kdr,21
Excitatory Neurons,0.0036047122,0.012291074,0.608,0.392,0.392,0.251125,False,Kdr,21
Neurons,0.002286418,0.01418725,0.578,0.422,0.422,0.27011111111111114,False,Kdr,21
Myocytes,0.0040513687,0.024673793,0.569,0.431,0.431,0.2862,False,Kdr,21
GABAergic Neurons,-0.002233955,0.018912328,0.475,0.525,0.475,0.3033636363636364,False,Kdr,21
Astrocytes,-0.00020367364,0.016021643,0.516,0.484,0.484,0.3184166666666667,False,Kdr,21
