group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.013315245,0.012356287,0.135,0.865,0.135,0.135,False,Ackr3,21
Oligodendrocyte Precursor Cells,0.011164371,0.011705075,0.828,0.172,0.172,0.1535,False,Ackr3,21
Neurons,0.009379666,0.014198169,0.746,0.254,0.254,0.18699999999999997,False,Ackr3,21
Excitatory Neurons,0.005247528,0.012299254,0.658,0.342,0.342,0.22575,False,Ackr3,21
Endocrine Cells,0.011391221,0.03110842,0.649,0.351,0.351,0.2508,False,Ackr3,21
Neural Stem Cells,0.0065401206,0.01831215,0.64,0.36,0.36,0.26899999999999996,False,Ackr3,21
Astrocytes,0.0020625065,0.016062215,0.57,0.43,0.43,0.292,False,Ackr3,21
Microglia,-0.0026803967,0.017945245,0.431,0.569,0.431,0.309375,False,Ackr3,21
Oligodendrocytes,-0.0016406782,0.010712513,0.455,0.545,0.455,0.3255555555555556,False,Ackr3,21
GABAergic Neurons,-0.0024571798,0.018929832,0.47,0.53,0.47,0.34,False,Ackr3,21
Myocytes,-0.0025268034,0.024691496,0.47,0.53,0.47,0.3518181818181818,False,Ackr3,21
Endothelial Cells,-0.002119784,0.03101079,0.472,0.528,0.472,0.3618333333333334,False,Ackr3,21
