group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.013972013,0.01226373,0.124,0.876,0.124,0.124,False,Arid1b,21
Oligodendrocyte Precursor Cells,0.012457968,0.01165547,0.853,0.147,0.147,0.1355,False,Arid1b,21
Neurons,0.010043524,0.014109894,0.761,0.239,0.239,0.17,False,Arid1b,21
Neural Stem Cells,0.008513745,0.018084278,0.68,0.32,0.32,0.20750000000000002,False,Arid1b,21
Excitatory Neurons,0.0047673583,0.012404219,0.65,0.35,0.35,0.23600000000000004,False,Arid1b,21
Astrocytes,0.0033870584,0.016088113,0.606,0.394,0.394,0.26233333333333336,False,Arid1b,21
Endothelial Cells,-0.008462833,0.031189628,0.399,0.601,0.399,0.2818571428571429,False,Arid1b,21
Microglia,-0.002810497,0.018001806,0.429,0.571,0.429,0.30025,False,Arid1b,21
Endocrine Cells,-0.0043827,0.031208849,0.446,0.554,0.446,0.3164444444444445,False,Arid1b,21
Oligodendrocytes,-0.0012322725,0.010626985,0.467,0.533,0.467,0.3315,False,Arid1b,21
GABAergic Neurons,-0.0025799228,0.019065298,0.468,0.532,0.468,0.34390909090909094,False,Arid1b,21
Myocytes,-0.001351577,0.024690907,0.497,0.503,0.497,0.3566666666666667,False,Arid1b,21
