group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.013645836,0.012369444,0.128,0.872,0.128,0.128,False,Aqp2,21
Oligodendrocyte Precursor Cells,0.012368833,0.01152981,0.854,0.146,0.146,0.137,False,Aqp2,21
Neurons,0.008977128,0.014208481,0.733,0.267,0.267,0.18033333333333335,False,Aqp2,21
Neural Stem Cells,0.008606594,0.018371351,0.679,0.321,0.321,0.21550000000000002,False,Aqp2,21
Excitatory Neurons,0.004578006,0.012282879,0.643,0.357,0.357,0.24380000000000002,False,Aqp2,21
Myocytes,0.009018469,0.024660662,0.638,0.362,0.362,0.2635,False,Aqp2,21
Endocrine Cells,0.0072960006,0.03106115,0.6,0.4,0.4,0.283,False,Aqp2,21
Endothelial Cells,-0.0080924705,0.031281028,0.401,0.599,0.401,0.29774999999999996,False,Aqp2,21
Astrocytes,0.002372276,0.015980372,0.58,0.42,0.42,0.3113333333333333,False,Aqp2,21
Microglia,-0.002593962,0.017939528,0.432,0.568,0.432,0.32339999999999997,False,Aqp2,21
Oligodendrocytes,-0.0017254957,0.010717374,0.452,0.548,0.452,0.33509090909090905,False,Aqp2,21
GABAergic Neurons,-0.0022763514,0.018900694,0.473,0.527,0.473,0.3465833333333333,False,Aqp2,21
