group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.013556117,0.012360063,0.129,0.871,0.129,0.129,False,Arid3a,21
Oligodendrocyte Precursor Cells,0.012206148,0.011539222,0.851,0.149,0.149,0.139,False,Arid3a,21
Neurons,0.009132442,0.014195648,0.738,0.262,0.262,0.18000000000000002,False,Arid3a,21
Neural Stem Cells,0.008531184,0.018345572,0.678,0.322,0.322,0.21550000000000002,False,Arid3a,21
Excitatory Neurons,0.004774895,0.01229224,0.651,0.349,0.349,0.24220000000000003,False,Arid3a,21
Myocytes,0.0069722277,0.024663825,0.605,0.395,0.395,0.26766666666666666,False,Arid3a,21
Microglia,-0.0044685127,0.017956588,0.396,0.604,0.396,0.28600000000000003,False,Arid3a,21
Endothelial Cells,-0.008498581,0.03126572,0.398,0.602,0.398,0.30000000000000004,False,Arid3a,21
Astrocytes,0.0023080336,0.015984956,0.576,0.424,0.424,0.3137777777777778,False,Arid3a,21
Endocrine Cells,0.004896242,0.031075431,0.567,0.433,0.433,0.3257,False,Arid3a,21
Oligodendrocytes,-0.0017811023,0.010712397,0.45,0.55,0.45,0.337,False,Arid3a,21
GABAergic Neurons,-0.0022187748,0.018915804,0.476,0.524,0.476,0.3485833333333333,False,Arid3a,21
