group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Oligodendrocyte Precursor Cells,0.01256642,0.011590958,0.858,0.142,0.142,0.142,False,Adrb1,21
Medium Spiny Neurons,-0.01169006,0.012278261,0.169,0.831,0.169,0.1555,False,Adrb1,21
Neurons,0.010529131,0.014125968,0.77,0.23,0.23,0.18033333333333335,False,Adrb1,21
Myocytes,0.014594471,0.024691036,0.709,0.291,0.291,0.20800000000000002,False,Adrb1,21
Excitatory Neurons,0.0058931303,0.012434615,0.676,0.324,0.324,0.23120000000000002,False,Adrb1,21
Neural Stem Cells,0.0070581078,0.018349992,0.651,0.349,0.349,0.25083333333333335,False,Adrb1,21
Endocrine Cells,0.007819036,0.031073682,0.607,0.393,0.393,0.2711428571428572,False,Adrb1,21
Endothelial Cells,-0.007995312,0.03125239,0.401,0.599,0.401,0.28737500000000005,False,Adrb1,21
Microglia,0.0039400216,0.018132323,0.575,0.425,0.425,0.3026666666666667,False,Adrb1,21
Oligodendrocytes,-0.0016311645,0.0106980475,0.455,0.545,0.455,0.3179,False,Adrb1,21
Astrocytes,0.000820826,0.016079059,0.543,0.457,0.457,0.33054545454545453,False,Adrb1,21
GABAergic Neurons,-0.0016174482,0.019030053,0.491,0.509,0.491,0.34391666666666665,False,Adrb1,21
