group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Oligodendrocyte Precursor Cells,0.013612464,0.011807643,0.877,0.123,0.123,0.123,False,Atn1,21
Neural Stem Cells,0.018088536,0.017856942,0.843,0.157,0.157,0.14,False,Atn1,21
Medium Spiny Neurons,-0.011852711,0.012216015,0.164,0.836,0.164,0.14800000000000002,False,Atn1,21
Neurons,0.0108507695,0.013940168,0.78,0.22,0.22,0.166,False,Atn1,21
Endocrine Cells,0.020276356,0.031478513,0.745,0.255,0.255,0.18380000000000002,False,Atn1,21
Myocytes,0.013548528,0.024753727,0.699,0.301,0.301,0.20333333333333334,False,Atn1,21
Excitatory Neurons,0.0044867652,0.012507192,0.639,0.361,0.361,0.22585714285714284,False,Atn1,21
Endothelial Cells,-0.0077976794,0.031067953,0.402,0.598,0.402,0.247875,False,Atn1,21
Astrocytes,0.0011078983,0.016255211,0.549,0.451,0.451,0.2704444444444445,False,Atn1,21
GABAergic Neurons,-0.0023500079,0.019261874,0.473,0.527,0.473,0.2907,False,Atn1,21
Oligodendrocytes,-0.00092064706,0.010506485,0.474,0.526,0.474,0.3073636363636364,False,Atn1,21
Microglia,-6.060715e-05,0.018089095,0.488,0.512,0.488,0.3224166666666667,False,Atn1,21
