group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.013800461,0.012367151,0.127,0.873,0.127,0.127,False,Abcb1b,21
Oligodendrocyte Precursor Cells,0.012726437,0.011557923,0.865,0.135,0.135,0.131,False,Abcb1b,21
Neurons,0.008820427,0.014203807,0.731,0.269,0.269,0.17700000000000002,False,Abcb1b,21
Neural Stem Cells,0.009592095,0.018333994,0.695,0.305,0.305,0.20900000000000002,False,Abcb1b,21
Excitatory Neurons,0.004397906,0.012292122,0.639,0.361,0.361,0.2394,False,Abcb1b,21
Endocrine Cells,0.0077803144,0.031071953,0.605,0.395,0.395,0.26533333333333337,False,Abcb1b,21
Endothelial Cells,-0.008064016,0.031274352,0.401,0.599,0.401,0.28471428571428575,False,Abcb1b,21
Astrocytes,0.002360892,0.015992977,0.579,0.421,0.421,0.30175,False,Abcb1b,21
Microglia,-0.0030208624,0.017962782,0.424,0.576,0.424,0.31533333333333335,False,Abcb1b,21
Oligodendrocytes,-0.0018201149,0.0107147135,0.448,0.552,0.448,0.3286,False,Abcb1b,21
Myocytes,0.001927629,0.0246718,0.545,0.455,0.455,0.3400909090909091,False,Abcb1b,21
GABAergic Neurons,-0.0021422924,0.018911008,0.476,0.524,0.476,0.3514166666666667,False,Abcb1b,21
