group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Myocytes,0.03964079,0.024831899,0.946,0.054,0.054,0.054,False,Aldh1a2,21
Medium Spiny Neurons,-0.014262781,0.01236738,0.12,0.88,0.12,0.087,False,Aldh1a2,21
Oligodendrocyte Precursor Cells,0.012389428,0.011532946,0.854,0.146,0.146,0.10666666666666665,False,Aldh1a2,21
Neurons,0.008764967,0.014208717,0.729,0.271,0.271,0.14775,False,Aldh1a2,21
Neural Stem Cells,0.008971073,0.018358817,0.688,0.312,0.312,0.1806,False,Aldh1a2,21
Endocrine Cells,0.012028097,0.031271305,0.654,0.346,0.346,0.2081666666666667,False,Aldh1a2,21
Excitatory Neurons,0.004490092,0.012284407,0.64,0.36,0.36,0.22985714285714284,False,Aldh1a2,21
Astrocytes,0.004029143,0.016124334,0.628,0.372,0.372,0.24762499999999998,False,Aldh1a2,21
Endothelial Cells,-0.006028875,0.031048419,0.427,0.573,0.427,0.26755555555555555,False,Aldh1a2,21
Microglia,-0.0025408287,0.017942687,0.433,0.567,0.433,0.28409999999999996,False,Aldh1a2,21
Oligodendrocytes,-0.0019978213,0.010713328,0.446,0.554,0.446,0.2988181818181818,False,Aldh1a2,21
GABAergic Neurons,-0.0024019873,0.018902613,0.471,0.529,0.471,0.31316666666666665,False,Aldh1a2,21
