group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.013684885,0.012369672,0.128,0.872,0.128,0.128,False,Adamts14,21
Oligodendrocyte Precursor Cells,0.012334043,0.01153115,0.853,0.147,0.147,0.1375,False,Adamts14,21
Neurons,0.008981807,0.014209078,0.733,0.267,0.267,0.18066666666666667,False,Adamts14,21
Neural Stem Cells,0.008686137,0.018370394,0.68,0.32,0.32,0.21550000000000002,False,Adamts14,21
Excitatory Neurons,0.004539067,0.012282414,0.642,0.358,0.358,0.24400000000000005,False,Adamts14,21
Myocytes,0.008025809,0.024662074,0.626,0.374,0.374,0.2656666666666667,False,Adamts14,21
Endocrine Cells,0.007801422,0.031064976,0.605,0.395,0.395,0.2841428571428572,False,Adamts14,21
Endothelial Cells,-0.007811547,0.03126875,0.403,0.597,0.403,0.29900000000000004,False,Adamts14,21
Astrocytes,0.002284233,0.015978877,0.575,0.425,0.425,0.313,False,Adamts14,21
Microglia,-0.002508698,0.017939527,0.434,0.566,0.434,0.32510000000000006,False,Adamts14,21
Oligodendrocytes,-0.0017321568,0.010718532,0.452,0.548,0.452,0.3366363636363637,False,Adamts14,21
GABAergic Neurons,-0.0024105879,0.018902374,0.471,0.529,0.471,0.3478333333333334,False,Adamts14,21
