group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.016399588,0.0122418795,0.081,0.919,0.081,0.081,False,Atg16l1,21
Oligodendrocyte Precursor Cells,0.012582124,0.0116602825,0.855,0.145,0.145,0.11299999999999999,False,Atg16l1,21
Myocytes,0.017245604,0.024768738,0.743,0.257,0.257,0.161,False,Atg16l1,21
Neurons,0.009124508,0.014098142,0.74,0.26,0.26,0.18575,False,Atg16l1,21
Neural Stem Cells,0.008940076,0.018213086,0.689,0.311,0.311,0.21080000000000002,False,Atg16l1,21
Endocrine Cells,0.007446822,0.031150322,0.602,0.398,0.398,0.242,False,Atg16l1,21
Excitatory Neurons,0.003235161,0.012411239,0.598,0.402,0.402,0.26485714285714285,False,Atg16l1,21
Endothelial Cells,-0.0077571077,0.03118203,0.403,0.597,0.403,0.282125,False,Atg16l1,21
Astrocytes,0.002676836,0.016070804,0.588,0.412,0.412,0.29655555555555557,False,Atg16l1,21
Microglia,-0.002123151,0.018002858,0.443,0.557,0.443,0.31120000000000003,False,Atg16l1,21
GABAergic Neurons,-0.0032599987,0.019092629,0.448,0.552,0.448,0.32363636363636367,False,Atg16l1,21
Oligodendrocytes,-0.0006055507,0.010631373,0.487,0.513,0.487,0.33725,False,Atg16l1,21
