group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Oligodendrocyte Precursor Cells,0.012975525,0.0116802165,0.868,0.132,0.132,0.132,False,Arhgef1,21
Medium Spiny Neurons,-0.011377462,0.012311662,0.181,0.819,0.181,0.1565,False,Arhgef1,21
Neurons,0.0101157855,0.014129084,0.763,0.237,0.237,0.18333333333333335,False,Arhgef1,21
Excitatory Neurons,0.0056288135,0.012366123,0.671,0.329,0.329,0.21975,False,Arhgef1,21
Neural Stem Cells,0.007860145,0.0180783,0.665,0.335,0.335,0.2428,False,Arhgef1,21
Astrocytes,0.003472591,0.016134545,0.609,0.391,0.391,0.2675,False,Arhgef1,21
Endothelial Cells,-0.008117341,0.031088404,0.4,0.6,0.4,0.2864285714285714,False,Arhgef1,21
Myocytes,0.0045347773,0.024764976,0.577,0.423,0.423,0.3035,False,Arhgef1,21
Endocrine Cells,-0.004018037,0.031203283,0.454,0.546,0.454,0.32022222222222224,False,Arhgef1,21
Microglia,-0.0012794287,0.018122394,0.462,0.538,0.462,0.33440000000000003,False,Arhgef1,21
Oligodendrocytes,0.00010312632,0.0106323045,0.513,0.487,0.487,0.3482727272727273,False,Arhgef1,21
GABAergic Neurons,-0.00053786254,0.019024296,0.505,0.495,0.495,0.36050000000000004,False,Arhgef1,21
