group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.013647389,0.01236967,0.128,0.872,0.128,0.128,False,Apoa1,21
Oligodendrocyte Precursor Cells,0.012335035,0.0115291355,0.853,0.147,0.147,0.1375,False,Apoa1,21
Endocrine Cells,0.025425298,0.031181442,0.8,0.2,0.2,0.15833333333333335,False,Apoa1,21
Neurons,0.008962867,0.014207881,0.733,0.267,0.267,0.1855,False,Apoa1,21
Neural Stem Cells,0.008989835,0.01836741,0.689,0.311,0.311,0.21059999999999998,False,Apoa1,21
Excitatory Neurons,0.0045560407,0.0122825345,0.642,0.358,0.358,0.23516666666666666,False,Apoa1,21
Myocytes,0.008915427,0.024660788,0.635,0.365,0.365,0.2537142857142857,False,Apoa1,21
Endothelial Cells,-0.008035611,0.031281386,0.401,0.599,0.401,0.272125,False,Apoa1,21
Astrocytes,0.0022786516,0.01597808,0.575,0.425,0.425,0.2891111111111111,False,Apoa1,21
Microglia,-0.002559519,0.017938947,0.433,0.567,0.433,0.3035,False,Apoa1,21
Oligodendrocytes,-0.0017222692,0.0107178325,0.452,0.548,0.452,0.31699999999999995,False,Apoa1,21
GABAergic Neurons,-0.0022240875,0.01890021,0.476,0.524,0.476,0.33025,False,Apoa1,21
