group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Oligodendrocyte Precursor Cells,0.013179366,0.011689959,0.873,0.127,0.127,0.127,False,Arhgef11,21
Medium Spiny Neurons,-0.01315491,0.012307092,0.138,0.862,0.138,0.1325,False,Arhgef11,21
Neurons,0.010041573,0.014063602,0.763,0.237,0.237,0.16733333333333333,False,Arhgef11,21
Neural Stem Cells,0.011013566,0.01817297,0.723,0.277,0.277,0.19475,False,Arhgef11,21
Endocrine Cells,0.015885962,0.031225089,0.703,0.297,0.297,0.2152,False,Arhgef11,21
Myocytes,0.010994499,0.024734741,0.669,0.331,0.331,0.23450000000000001,False,Arhgef11,21
Excitatory Neurons,0.0050568706,0.012390313,0.654,0.346,0.346,0.25042857142857144,False,Arhgef11,21
Astrocytes,0.0033020212,0.016109088,0.603,0.397,0.397,0.26875000000000004,False,Arhgef11,21
Endothelial Cells,-0.007962746,0.03115702,0.401,0.599,0.401,0.28344444444444444,False,Arhgef11,21
Microglia,-0.0023198582,0.01800731,0.436,0.564,0.436,0.2987,False,Arhgef11,21
GABAergic Neurons,-0.0021351555,0.01918948,0.477,0.523,0.477,0.3149090909090909,False,Arhgef11,21
Oligodendrocytes,-0.00019739213,0.010643417,0.504,0.496,0.496,0.33,False,Arhgef11,21
