group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Myocytes,0.025239907,0.024749732,0.843,0.157,0.157,0.157,False,Atp2b3,21
Oligodendrocyte Precursor Cells,0.011741599,0.011659606,0.835,0.165,0.165,0.161,False,Atp2b3,21
Medium Spiny Neurons,-0.011605304,0.012203544,0.169,0.831,0.169,0.16366666666666665,False,Atp2b3,21
Neurons,0.010625444,0.013964882,0.775,0.225,0.225,0.179,False,Atp2b3,21
Endothelial Cells,-0.017693698,0.030995473,0.284,0.716,0.284,0.2,False,Atp2b3,21
Excitatory Neurons,0.005238878,0.012500647,0.655,0.345,0.345,0.22416666666666665,False,Atp2b3,21
Neural Stem Cells,0.006766199,0.018330052,0.644,0.356,0.356,0.24300000000000002,False,Atp2b3,21
Astrocytes,0.0021658451,0.016022898,0.572,0.428,0.428,0.266125,False,Atp2b3,21
Endocrine Cells,0.0050385073,0.031053238,0.568,0.432,0.432,0.28455555555555556,False,Atp2b3,21
Microglia,-0.0024707082,0.017974354,0.434,0.566,0.434,0.2995,False,Atp2b3,21
Oligodendrocytes,-0.0017405754,0.010682187,0.452,0.548,0.452,0.31336363636363634,False,Atp2b3,21
GABAergic Neurons,-0.002705401,0.019252779,0.465,0.535,0.465,0.326,False,Atp2b3,21
