group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.0137548335,0.012369557,0.128,0.872,0.128,0.128,False,Arg1,21
Oligodendrocyte Precursor Cells,0.012198036,0.0115293665,0.851,0.149,0.149,0.1385,False,Arg1,21
Neurons,0.009113222,0.014206561,0.738,0.262,0.262,0.17966666666666667,False,Arg1,21
Neural Stem Cells,0.008535069,0.018370038,0.678,0.322,0.322,0.21525,False,Arg1,21
Excitatory Neurons,0.0045548924,0.012283703,0.642,0.358,0.358,0.24379999999999996,False,Arg1,21
Myocytes,0.008519829,0.024661258,0.632,0.368,0.368,0.26449999999999996,False,Arg1,21
Endocrine Cells,0.008378176,0.031072523,0.611,0.389,0.389,0.28228571428571425,False,Arg1,21
Endothelial Cells,-0.008141396,0.031280667,0.401,0.599,0.401,0.297125,False,Arg1,21
Astrocytes,0.0022732485,0.015978644,0.575,0.425,0.425,0.3113333333333333,False,Arg1,21
Microglia,-0.0026624296,0.017939173,0.431,0.569,0.431,0.3233,False,Arg1,21
Oligodendrocytes,-0.0016463769,0.010717374,0.455,0.545,0.455,0.3352727272727272,False,Arg1,21
GABAergic Neurons,-0.0023947863,0.018900938,0.472,0.528,0.472,0.3466666666666667,False,Arg1,21
