group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Endocrine Cells,-1.5367612,0.032148495,0.0,1.0,0.0,0.0,True,Gh,21
Myocytes,-0.67262375,0.025231073,0.0,1.0,0.0,0.0,True,Gh,21
Neural Stem Cells,-0.050942805,0.018243868,0.003,0.997,0.003,0.001,True,Gh,21
Endothelial Cells,-0.045499004,0.03125099,0.07,0.93,0.07,0.018250000000000002,True,Gh,21
Astrocytes,-0.018543726,0.015987366,0.121,0.879,0.121,0.0388,True,Gh,21
Medium Spiny Neurons,-0.013865791,0.01238066,0.127,0.873,0.127,0.0535,False,Gh,21
Neurons,-0.01522823,0.014180299,0.142,0.858,0.142,0.06614285714285714,False,Gh,21
Oligodendrocytes,-0.008296603,0.01066946,0.214,0.786,0.214,0.08462499999999999,False,Gh,21
Microglia,-0.009357505,0.017915916,0.311,0.689,0.311,0.10977777777777778,False,Gh,21
GABAergic Neurons,-0.005689985,0.018916644,0.388,0.612,0.388,0.1376,False,Gh,21
Oligodendrocyte Precursor Cells,0.0016876659,0.011590958,0.559,0.441,0.441,0.16518181818181818,False,Gh,21
Excitatory Neurons,0.0013520123,0.012296217,0.543,0.457,0.457,0.1895,False,Gh,21
