group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Neural Stem Cells,0.025037536,0.017969418,0.912,0.088,0.088,0.088,False,Abca8a,21
Medium Spiny Neurons,-0.013222164,0.012368414,0.138,0.862,0.138,0.113,False,Abca8a,21
Oligodendrocyte Precursor Cells,0.012202973,0.011535298,0.851,0.149,0.149,0.125,False,Abca8a,21
Neurons,0.009089123,0.0142053645,0.738,0.262,0.262,0.15925,False,Abca8a,21
Oligodendrocytes,-0.006587302,0.010672814,0.274,0.726,0.274,0.1822,False,Abca8a,21
Endocrine Cells,0.01745268,0.031147065,0.723,0.277,0.277,0.19800000000000004,False,Abca8a,21
Myocytes,-0.009751127,0.024731351,0.339,0.661,0.339,0.21814285714285717,False,Abca8a,21
Excitatory Neurons,0.004206844,0.012285921,0.631,0.369,0.369,0.23700000000000002,False,Abca8a,21
Endothelial Cells,-0.009072325,0.031225622,0.394,0.606,0.394,0.2544444444444445,False,Abca8a,21
Microglia,-0.0026653556,0.017940452,0.431,0.569,0.431,0.2721,False,Abca8a,21
Astrocytes,0.0019225775,0.015996873,0.564,0.436,0.436,0.287,False,Abca8a,21
GABAergic Neurons,-0.002497721,0.018904774,0.47,0.53,0.47,0.30224999999999996,False,Abca8a,21
