group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.013712737,0.0123687545,0.128,0.872,0.128,0.128,False,Gdf15,21
Oligodendrocyte Precursor Cells,0.012233067,0.0115303695,0.852,0.148,0.148,0.138,False,Gdf15,21
Neurons,0.008993721,0.014207996,0.735,0.265,0.265,0.18033333333333335,False,Gdf15,21
Neural Stem Cells,0.008719262,0.018368125,0.68,0.32,0.32,0.21525,False,Gdf15,21
Excitatory Neurons,0.0045721754,0.012282878,0.642,0.358,0.358,0.24379999999999996,False,Gdf15,21
Myocytes,0.008702572,0.024660908,0.632,0.368,0.368,0.26449999999999996,False,Gdf15,21
Endocrine Cells,0.007528888,0.031060567,0.604,0.396,0.396,0.28328571428571425,False,Gdf15,21
Endothelial Cells,-0.008084839,0.031279974,0.401,0.599,0.401,0.29799999999999993,False,Gdf15,21
Astrocytes,0.0024150251,0.015979337,0.581,0.419,0.419,0.3114444444444444,False,Gdf15,21
Microglia,-0.0024206003,0.017940817,0.434,0.566,0.434,0.3237,False,Gdf15,21
GABAergic Neurons,-0.002338065,0.018900694,0.472,0.528,0.472,0.33718181818181814,False,Gdf15,21
Oligodendrocytes,0.00027633316,0.010711706,0.517,0.483,0.483,0.3493333333333333,False,Gdf15,21
