group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Oligodendrocytes,0.040090576,0.009619943,1.0,0.0,0.0,0.0,True,Ddit4,21
Oligodendrocyte Precursor Cells,0.024126375,0.011841565,0.984,0.016,0.016,0.008,True,Ddit4,21
Microglia,0.03172708,0.018476957,0.957,0.043,0.043,0.019666666666666666,True,Ddit4,21
Astrocytes,0.026693283,0.016704898,0.937,0.063,0.063,0.0305,True,Ddit4,21
Endothelial Cells,0.04521866,0.030447394,0.934,0.066,0.066,0.0376,True,Ddit4,21
Endocrine Cells,-0.031775344,0.03126538,0.141,0.859,0.141,0.054833333333333324,False,Ddit4,21
Neurons,0.011529033,0.013999312,0.794,0.206,0.206,0.07642857142857142,False,Ddit4,21
Excitatory Neurons,0.008175479,0.012464539,0.742,0.258,0.258,0.09912499999999999,False,Ddit4,21
Neural Stem Cells,0.0103314435,0.017788757,0.712,0.288,0.288,0.12011111111111111,False,Ddit4,21
Medium Spiny Neurons,-0.0053099818,0.012089104,0.347,0.653,0.347,0.14279999999999998,False,Ddit4,21
GABAergic Neurons,0.00082392286,0.019199675,0.531,0.469,0.469,0.17245454545454544,False,Ddit4,21
Myocytes,-0.001454201,0.024773762,0.495,0.505,0.495,0.19933333333333333,False,Ddit4,21
