group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.014089568,0.01219095,0.12,0.88,0.12,0.12,False,Anapc4,21
Oligodendrocyte Precursor Cells,0.010747079,0.011765988,0.816,0.184,0.184,0.152,False,Anapc4,21
Neurons,0.010995039,0.013922777,0.783,0.217,0.217,0.17366666666666666,False,Anapc4,21
Endocrine Cells,0.019602554,0.031529818,0.74,0.26,0.26,0.19525,False,Anapc4,21
Myocytes,-0.009739653,0.0247426,0.339,0.661,0.339,0.22400000000000003,False,Anapc4,21
Excitatory Neurons,0.0051806537,0.012486277,0.655,0.345,0.345,0.24416666666666667,False,Anapc4,21
Neural Stem Cells,0.007007996,0.017925836,0.651,0.349,0.349,0.2591428571428572,False,Anapc4,21
Astrocytes,0.0031428954,0.016189547,0.6,0.4,0.4,0.27675,False,Anapc4,21
Endothelial Cells,-0.007982882,0.031086067,0.401,0.599,0.401,0.29055555555555557,False,Anapc4,21
Oligodendrocytes,-0.001575316,0.0105245365,0.456,0.544,0.456,0.30710000000000004,False,Anapc4,21
Microglia,-0.00013073668,0.018065965,0.486,0.514,0.486,0.3233636363636364,False,Anapc4,21
GABAergic Neurons,-0.0010257994,0.019309461,0.5,0.5,0.5,0.33808333333333335,False,Anapc4,21
