group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.013574407,0.012310751,0.128,0.872,0.128,0.128,False,Aqp4,21
Oligodendrocyte Precursor Cells,0.012037328,0.011663192,0.845,0.155,0.155,0.14150000000000001,False,Aqp4,21
Myocytes,0.022868218,0.024786193,0.811,0.189,0.189,0.15733333333333335,False,Aqp4,21
Neurons,0.0066972882,0.014118762,0.692,0.308,0.308,0.195,False,Aqp4,21
Excitatory Neurons,0.0047610127,0.012315732,0.65,0.35,0.35,0.22599999999999998,False,Aqp4,21
Neural Stem Cells,0.0062105744,0.018163184,0.636,0.364,0.364,0.24899999999999997,False,Aqp4,21
Oligodendrocytes,-0.002753296,0.010619807,0.42,0.58,0.42,0.2734285714285714,False,Aqp4,21
Endothelial Cells,-0.0060425336,0.03108992,0.427,0.573,0.427,0.29262499999999997,False,Aqp4,21
Endocrine Cells,0.0047419304,0.031084487,0.563,0.437,0.437,0.30866666666666664,False,Aqp4,21
Microglia,-0.0010036476,0.01804119,0.467,0.533,0.467,0.32449999999999996,False,Aqp4,21
Astrocytes,-0.0019365327,0.016997969,0.471,0.529,0.471,0.3378181818181818,False,Aqp4,21
GABAergic Neurons,-0.0013400461,0.018959317,0.495,0.505,0.495,0.3509166666666666,False,Aqp4,21
