group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Oligodendrocyte Precursor Cells,0.015229704,0.011799132,0.902,0.098,0.098,0.098,False,Ap2a2,21
Medium Spiny Neurons,-0.011084053,0.012112566,0.185,0.815,0.185,0.14150000000000001,False,Ap2a2,21
Neurons,0.009657525,0.013777492,0.758,0.242,0.242,0.17500000000000002,False,Ap2a2,21
Endocrine Cells,-0.02019242,0.031177716,0.26,0.74,0.26,0.19625,False,Ap2a2,21
Excitatory Neurons,0.00746623,0.01267864,0.722,0.278,0.278,0.21260000000000004,False,Ap2a2,21
Myocytes,0.00949258,0.024764977,0.644,0.356,0.356,0.23650000000000002,False,Ap2a2,21
Astrocytes,0.0031879647,0.016200894,0.6,0.4,0.4,0.25985714285714284,False,Ap2a2,21
Endothelial Cells,-0.00747414,0.031054625,0.407,0.593,0.407,0.27825,False,Ap2a2,21
Neural Stem Cells,0.002855851,0.018071137,0.568,0.432,0.432,0.29533333333333334,False,Ap2a2,21
GABAergic Neurons,0.00050750043,0.019427627,0.527,0.473,0.473,0.3131,False,Ap2a2,21
Microglia,-0.00045319504,0.018103592,0.477,0.523,0.477,0.32799999999999996,False,Ap2a2,21
Oligodendrocytes,0.00015287641,0.01055209,0.514,0.486,0.486,0.3411666666666666,False,Ap2a2,21
