group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.014828651,0.012247594,0.105,0.895,0.105,0.105,False,Adgrl2,21
Oligodendrocyte Precursor Cells,0.011854266,0.011570358,0.841,0.159,0.159,0.132,False,Adgrl2,21
Neurons,0.0100308815,0.014105335,0.761,0.239,0.239,0.16766666666666666,False,Adgrl2,21
Neural Stem Cells,0.01080938,0.018265601,0.718,0.282,0.282,0.19624999999999998,False,Adgrl2,21
Endocrine Cells,0.011466953,0.031156588,0.649,0.351,0.351,0.22719999999999999,False,Adgrl2,21
Endothelial Cells,-0.008165102,0.031183671,0.4,0.6,0.4,0.256,False,Adgrl2,21
Excitatory Neurons,0.003288629,0.012410771,0.6,0.4,0.4,0.2765714285714286,False,Adgrl2,21
Astrocytes,0.002734005,0.016021295,0.588,0.412,0.412,0.2935,False,Adgrl2,21
Myocytes,0.004342389,0.024671212,0.573,0.427,0.427,0.30833333333333335,False,Adgrl2,21
Oligodendrocytes,-0.001934492,0.01069897,0.446,0.554,0.446,0.3221,False,Adgrl2,21
Microglia,-0.0011884434,0.017990828,0.464,0.536,0.464,0.335,False,Adgrl2,21
GABAergic Neurons,-0.0018409609,0.019033782,0.483,0.517,0.483,0.3473333333333333,False,Adgrl2,21
