group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Myocytes,0.37713772,0.026508907,1.0,0.0,0.0,0.0,True,Aplp1,21
Oligodendrocytes,-0.08665676,0.014232888,0.0,1.0,0.0,0.0,True,Aplp1,21
Medium Spiny Neurons,-0.022488503,0.010476458,0.013,0.987,0.013,0.004333333333333333,True,Aplp1,21
Neurons,0.022581385,0.0115758525,0.975,0.025,0.025,0.0095,True,Aplp1,21
Endocrine Cells,0.04454038,0.035237357,0.902,0.098,0.098,0.027200000000000002,True,Aplp1,21
Microglia,-0.019784631,0.019983836,0.167,0.833,0.167,0.05050000000000001,False,Aplp1,21
Endothelial Cells,-0.024316546,0.028865602,0.201,0.799,0.201,0.072,False,Aplp1,21
Oligodendrocyte Precursor Cells,0.0052315737,0.012344153,0.673,0.327,0.327,0.103875,False,Aplp1,21
Excitatory Neurons,-0.0071552107,0.017482737,0.342,0.658,0.342,0.13033333333333333,False,Aplp1,21
Astrocytes,-0.00681077,0.018004896,0.361,0.639,0.361,0.1534,False,Aplp1,21
GABAergic Neurons,-0.00910978,0.024306817,0.366,0.634,0.366,0.17272727272727273,False,Aplp1,21
Neural Stem Cells,-0.0008411579,0.015676469,0.467,0.533,0.467,0.19725,False,Aplp1,21
