group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Oligodendrocytes,-0.019333465,0.008986767,0.017,0.983,0.017,0.017,True,Pllp,21
Myocytes,0.025009865,0.024806349,0.84,0.16,0.16,0.0885,False,Pllp,21
Medium Spiny Neurons,-0.011642339,0.0123419855,0.17,0.83,0.17,0.11566666666666665,False,Pllp,21
Neurons,0.009854431,0.014182697,0.757,0.243,0.243,0.1475,False,Pllp,21
Neural Stem Cells,0.009040393,0.018289587,0.69,0.31,0.31,0.18,False,Pllp,21
Endocrine Cells,0.013447073,0.031103523,0.678,0.322,0.322,0.20366666666666666,False,Pllp,21
Oligodendrocyte Precursor Cells,0.0050955424,0.011967517,0.675,0.325,0.325,0.221,False,Pllp,21
Excitatory Neurons,0.0046937894,0.0122976145,0.649,0.351,0.351,0.23725,False,Pllp,21
Endothelial Cells,-0.01103529,0.03107543,0.362,0.638,0.362,0.25111111111111106,False,Pllp,21
Microglia,-0.0038572287,0.017960085,0.41,0.59,0.41,0.267,False,Pllp,21
Astrocytes,0.0016381344,0.016025193,0.558,0.442,0.442,0.28290909090909094,False,Pllp,21
GABAergic Neurons,-0.0019386436,0.018945295,0.479,0.521,0.479,0.29925,False,Pllp,21
