group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Myocytes,-0.32180637,0.025146274,0.0,1.0,0.0,0.0,True,Actn2,21
Medium Spiny Neurons,-0.021559747,0.011501169,0.022,0.978,0.022,0.011,True,Actn2,21
Oligodendrocyte Precursor Cells,0.012880998,0.011564308,0.869,0.131,0.131,0.051,False,Actn2,21
Neurons,0.0078963535,0.014179456,0.714,0.286,0.286,0.10974999999999999,False,Actn2,21
Neural Stem Cells,0.0078216065,0.018349268,0.661,0.339,0.339,0.15560000000000002,False,Actn2,21
Excitatory Neurons,0.004702755,0.012341218,0.649,0.351,0.351,0.18816666666666668,False,Actn2,21
Endothelial Cells,-0.008408778,0.031269684,0.399,0.601,0.399,0.21828571428571428,False,Actn2,21
Microglia,-0.0037533247,0.017944895,0.41,0.59,0.41,0.24225,False,Actn2,21
Endocrine Cells,-0.007259446,0.031067539,0.414,0.586,0.414,0.2613333333333333,False,Actn2,21
Astrocytes,0.0022164446,0.01599149,0.573,0.427,0.427,0.2779,False,Actn2,21
Oligodendrocytes,-0.0021543226,0.010701984,0.44,0.56,0.44,0.29263636363636364,False,Actn2,21
GABAergic Neurons,-0.0026282864,0.019056428,0.465,0.535,0.465,0.307,False,Actn2,21
