group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.013660622,0.012369671,0.128,0.872,0.128,0.128,False,Angptl3,21
Oligodendrocyte Precursor Cells,0.012318963,0.011529025,0.853,0.147,0.147,0.1375,False,Angptl3,21
Neurons,0.008973756,0.014208839,0.733,0.267,0.267,0.18066666666666667,False,Angptl3,21
Neural Stem Cells,0.008692152,0.018371351,0.68,0.32,0.32,0.21550000000000002,False,Angptl3,21
Excitatory Neurons,0.004548694,0.012282296,0.642,0.358,0.358,0.24400000000000005,False,Angptl3,21
Myocytes,0.00903222,0.024660788,0.638,0.362,0.362,0.2636666666666667,False,Angptl3,21
Endocrine Cells,0.0072772317,0.03106115,0.6,0.4,0.4,0.2831428571428572,False,Angptl3,21
Endothelial Cells,-0.008054186,0.03128125,0.401,0.599,0.401,0.297875,False,Angptl3,21
Astrocytes,0.002322201,0.015977737,0.577,0.423,0.423,0.31177777777777776,False,Angptl3,21
Microglia,-0.0025364922,0.017939292,0.433,0.567,0.433,0.32389999999999997,False,Angptl3,21
Oligodendrocytes,-0.0017332359,0.010717718,0.452,0.548,0.452,0.33554545454545454,False,Angptl3,21
GABAergic Neurons,-0.0022731272,0.018899977,0.474,0.526,0.474,0.34708333333333335,False,Angptl3,21
