group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.013482937,0.012366356,0.13,0.87,0.13,0.13,False,Ano1,21
Oligodendrocyte Precursor Cells,0.011980098,0.011537426,0.846,0.154,0.154,0.14200000000000002,False,Ano1,21
Neurons,0.009027052,0.014177176,0.735,0.265,0.265,0.18300000000000002,False,Ano1,21
Neural Stem Cells,0.010325328,0.01834915,0.708,0.292,0.292,0.21025,False,Ano1,21
Excitatory Neurons,0.0045992327,0.012284285,0.644,0.356,0.356,0.2394,False,Ano1,21
Myocytes,0.005976789,0.02466605,0.593,0.407,0.407,0.26733333333333337,False,Ano1,21
Endocrine Cells,0.0062975683,0.03106231,0.59,0.41,0.41,0.28771428571428576,False,Ano1,21
Endothelial Cells,-0.0070004654,0.03116532,0.411,0.589,0.411,0.30312500000000003,False,Ano1,21
Microglia,-0.0027434742,0.017940344,0.429,0.571,0.429,0.3171111111111111,False,Ano1,21
Astrocytes,0.0020666444,0.01599768,0.57,0.43,0.43,0.3284,False,Ano1,21
Oligodendrocytes,-0.0017748236,0.010716447,0.45,0.55,0.45,0.3394545454545455,False,Ano1,21
GABAergic Neurons,-0.002447214,0.018905608,0.47,0.53,0.47,0.3503333333333334,False,Ano1,21
