group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Oligodendrocyte Precursor Cells,0.013552854,0.011677639,0.879,0.121,0.121,0.121,False,Arrdc3,21
Myocytes,-0.022647353,0.024773415,0.194,0.806,0.194,0.1575,False,Arrdc3,21
Medium Spiny Neurons,-0.010142085,0.012260975,0.205,0.795,0.205,0.17333333333333334,False,Arrdc3,21
Neurons,0.010343838,0.01412153,0.768,0.232,0.232,0.188,False,Arrdc3,21
Excitatory Neurons,0.0065111895,0.012376989,0.702,0.298,0.298,0.21000000000000002,False,Arrdc3,21
Neural Stem Cells,-0.006788785,0.017986732,0.347,0.653,0.347,0.23283333333333334,False,Arrdc3,21
Astrocytes,0.0047404915,0.016154705,0.639,0.361,0.361,0.25114285714285717,False,Arrdc3,21
Oligodendrocytes,0.0035773255,0.00987458,0.639,0.361,0.361,0.26487499999999997,False,Arrdc3,21
Endocrine Cells,0.009586964,0.03127607,0.628,0.372,0.372,0.27677777777777773,False,Arrdc3,21
Endothelial Cells,-0.007505708,0.03117654,0.407,0.593,0.407,0.28979999999999995,False,Arrdc3,21
Microglia,-0.0026735056,0.018006954,0.431,0.569,0.431,0.3026363636363636,False,Arrdc3,21
GABAergic Neurons,-0.0004677359,0.01904072,0.507,0.493,0.493,0.31849999999999995,False,Arrdc3,21
