group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Oligodendrocyte Precursor Cells,0.012869122,0.011603056,0.868,0.132,0.132,0.132,False,Ar,21
Medium Spiny Neurons,-0.013053667,0.012281691,0.14,0.86,0.14,0.136,False,Ar,21
Neurons,0.01068859,0.014012141,0.775,0.225,0.225,0.16566666666666666,False,Ar,21
Endocrine Cells,0.02146832,0.031447638,0.757,0.243,0.243,0.185,False,Ar,21
Neural Stem Cells,0.0119434325,0.018297466,0.737,0.263,0.263,0.20060000000000003,False,Ar,21
Excitatory Neurons,0.0044491505,0.01242059,0.639,0.361,0.361,0.22733333333333336,False,Ar,21
Endothelial Cells,-0.00805833,0.03125052,0.401,0.599,0.401,0.25214285714285717,False,Ar,21
Myocytes,-0.0062168306,0.024688093,0.404,0.596,0.404,0.271125,False,Ar,21
Astrocytes,0.0024350586,0.016017744,0.581,0.419,0.419,0.28755555555555556,False,Ar,21
Microglia,-0.0020024006,0.017972823,0.446,0.554,0.446,0.3034,False,Ar,21
Oligodendrocytes,-0.0012456472,0.010690984,0.467,0.533,0.467,0.3182727272727273,False,Ar,21
GABAergic Neurons,-0.0017591318,0.019074531,0.485,0.515,0.485,0.33216666666666667,False,Ar,21
